C0	geo	text	user	location	entities	sentiment	country
23140	"Pierce	 WI"	US	44.7509	-92.3814	2020-03-10	0
23141	"Cuyahoga	 OH"	US	41.4339	-81.6758	2020-03-10	0
23142	"Weber	 UT"	US	41.2603	-111.9522	2020-03-10	0
23143	"Bennington County	 VT"	US	43.0279	-73.135	2020-03-10	0
23144	"Carver County	 MN"	US	44.8254	-93.7842	2020-03-10	0
23145	"Charlotte County	 FL"	US	26.8946	-81.9098	2020-03-10	0
23146	"Cherokee County	 GA"	US	34.2515	-84.4803	2020-03-10	0
23147	"Collin County	 TX"	US	33.1795	-96.493	2020-03-10	0
23148	"Jefferson County	 KY"	US	38.1938	-85.6435	2020-03-10	0
23149	"Jefferson Parish	 LA"	US	29.6499	-90.1121	2020-03-10	0
23150	"Shasta County	 CA"	US	40.7909	-121.8474	2020-03-10	0
23151	"Spartanburg County	 SC"	US	34.8606	-81.9535	2020-03-10	0
23152	"Harrison County	 KY"	US	38.4333	-84.3542	2020-03-10	0
23153	"Johnson County	 IA"	US	41.6699	-91.5984	2020-03-10	0
23154	"Berkshire County	 MA"	US	42.3118	-73.1822	2020-03-10	0
23155	"Davidson County	 TN"	US	36.1343	-86.822	2020-03-10	0
23156	"Douglas County	 OR"	US	43.1261	-123.2492	2020-03-10	0
23157	"Fresno County	 CA"	US	36.9859	-119.2321	2020-03-10	0
23158	"Harford County	 MD"	US	39.5839	-76.3637	2020-03-10	0
23159	"Hendricks County	 IN"	US	39.8065	-86.5401	2020-03-10	0
23160	"Hudson County	 NJ"	US	40.7453	-74.0535	2020-03-10	0
23161	"Johnson County	 KS"	US	38.8454	-94.8521	2020-03-10	0
23162	"Kittitas County	 WA"	US	47.175	-120.9319	2020-03-10	0
23163	"Manatee County	 FL"	US	27.4799	-82.3452	2020-03-10	0
23164	"Marion County	 OR"	US	44.8446	-122.5927	2020-03-10	0
23165	"Okaloosa County	 FL"	US	30.5773	-86.6611	2020-03-10	0
23166	"Polk County	 GA"	US	34.0132	-85.1479	2020-03-10	0
23167	"Riverside County	 CA"	US	33.9533	-117.3961	2020-03-10	0
23168	"Shelby County	 TN"	US	35.1269	-89.9253	2020-03-10	0
23169	"St. Louis County	 MO"	US	38.6103	-90.4125	2020-03-10	0
23170	"Suffolk County	 NY"	US	40.9849	-72.6151	2020-03-10	0
23171	"Ulster County	 NY"	US	41.8586	-74.3118	2020-03-10	0
23172	"Volusia County	 FL"	US	29.028000000000002	-81.0755	2020-03-10	0
23173	"Fairfax County	 VA"	US	38.9085	-77.2405	2020-03-10	0
23174	"Rockingham County	 NH"	US	42.9931	-71.0498	2020-03-10	0
23175	"Washington	 D.C."	US	38.9072	-77.0369	2020-03-10	0
23176	"Montgomery County	 PA"	US	40.229	-75.3879	2020-03-10	0
23177	"Alameda County	 CA"	US	37.6017	-121.7195	2020-03-10	0
23178	"Broward County	 FL"	US	26.1901	-80.3659	2020-03-10	0
23179	"Lee County	 FL"	US	26.663	-81.9535	2020-03-10	0
23180	"Pinal County	 AZ"	US	32.8162	-111.2845	2020-03-10	0
23181	"Rockland County	 NY"	US	41.1489	-73.983	2020-03-10	0
23182	"Saratoga County	 NY"	US	43.0324	-73.936	2020-03-10	0
23183	"Charleston County	 SC"	US	32.7957	-79.7848	2020-03-10	0
23184	"Clark County	 WA"	US	45.7466	-122.5194	2020-03-10	0
23185	"Cobb County	 GA"	US	33.8999	-84.5641	2020-03-10	0
23186	"Davis County	 UT"	US	40.9629	-112.0953	2020-03-10	0
23187	"El Paso County	 CO"	US	38.9108	-104.4723	2020-03-10	0
23188	"Honolulu County	 HI"	US	21.307	-157.8584	2020-03-10	0
23189	"Jackson County	 OR "	US	42.3345	-122.7647	2020-03-10	0
23190	"Jefferson County	 WA"	US	47.7425	-123.304	2020-03-10	0
23191	"Kershaw County	 SC"	US	34.3672	-80.5883	2020-03-10	0
23192	"Klamath County	 OR"	US	42.6953	-121.6142	2020-03-10	0
23193	"Madera County	 CA"	US	37.2519	-119.6963	2020-03-10	0
23194	"Pierce County	 WA"	US	47.0676	-122.1295	2020-03-10	0
23195	"Tulsa County	 OK"	US	36.1593	-95.941	2020-03-10	0
23196	"Douglas County	 CO"	US	39.2587	-104.9389	2020-03-10	0
23197	"Providence County	 RI"	US	41.8882	-71.4774	2020-03-10	0
23198	"Chatham County	 NC"	US	35.7211	-79.1781	2020-03-10	0
23199	"Delaware County	 PA"	US	39.9078	-75.3879	2020-03-10	0
23200	"Douglas County	 NE"	US	41.3148	-96.1951	2020-03-10	0
23201	"Fayette County	 KY"	US	38.0606	-84.4803	2020-03-10	0
23202	"Marion County	 IN"	US	39.8362	-86.1752	2020-03-10	0
23203	"Middlesex County	 MA"	US	42.4672	-71.2874	2020-03-10	0
23204	"Nassau County	 NY"	US	40.6546	-73.5594	2020-03-10	0
23205	"Ramsey County	 MN"	US	44.9964	-93.0616	2020-03-10	0
23206	"Washoe County	 NV"	US	40.5608	-119.6035	2020-03-10	0
23207	"Wayne County	 PA"	US	41.6739	-75.2479	2020-03-10	0
23208	"Yolo County	 CA"	US	38.7646	-121.9018	2020-03-10	0
23209	"Santa Clara County	 CA"	US	37.3541	-121.9552	2020-03-10	0
23210	"Clark County	 NV"	US	36.0796	-115.094	2020-03-10	0
23211	"Fort Bend County	 TX"	US	29.5693	-95.8143	2020-03-10	0
23212	"Grant County	 WA"	US	47.1981	-119.3732	2020-03-10	0
23213	"Santa Rosa County	 FL"	US	30.769000000000002	-86.9824	2020-03-10	0
23214	"Williamson County	 TN"	US	35.9179	-86.8622	2020-03-10	0
23215	"New York County	 NY"	US	40.7128	-74.006	2020-03-10	0
23216	"Montgomery County	 MD"	US	39.1547	-77.2405	2020-03-10	0
23217	"Suffolk County	 MA"	US	42.3601	-71.0589	2020-03-10	0
23218	"Denver County	 CO"	US	39.7392	-104.9903	2020-03-10	0
23219	"Summit County	 CO"	US	39.5912	-106.064	2020-03-10	0
23220	"Bergen County	 NJ"	US	40.9263	-74.077	2020-03-10	0
23221	"Harris County	 TX"	US	29.7752	-95.3103	2020-03-10	0
23222	"San Francisco County	 CA"	US	37.7749	-122.4194	2020-03-10	0
23223	"Contra Costa County	 CA"	US	37.8534	-121.9018	2020-03-10	0
23224	"Orange County	 CA"	US	33.7879	-117.8531	2020-03-10	0
23225	"Norfolk County	 MA"	US	42.1767	-71.1449	2020-03-10	0
23226	"Maricopa County	 AZ"	US	33.2918	-112.4291	2020-03-10	0
23227	"Wake County	 NC"	US	35.8032	-78.5661	2020-03-10	0
23228	"Westchester County	 NY"	US	41.122	-73.7949	2020-03-10	0
23229	"Grafton County	 NH"	US	43.9088	-71.82600000000001	2020-03-10	0
23230	"Hillsborough	 FL"	US	27.9904	-82.3018	2020-03-10	0
23231	"Placer County	 CA"	US	39.0916	-120.8039	2020-03-10	0
23232	"San Mateo	 CA"	US	37.563	-122.3255	2020-03-10	0
23233	"Sonoma County	 CA"	US	38.578	-122.9888	2020-03-10	0
23234	"Umatilla	 OR"	US	45.775	-118.7606	2020-03-10	0
23235	"Fulton County	 GA"	US	33.8034	-84.3963	2020-03-10	0
23236	"Washington County	 OR"	US	45.547	-123.1386	2020-03-10	0
23237	"Snohomish County	 WA"	US	48.033	-121.8339	2020-03-10	0
23238	"Humboldt County	 CA"	US	40.745	-123.8695	2020-03-10	0
23239	"Sacramento County	 CA"	US	38.4747	-121.3542	2020-03-10	0
23240	"San Diego County	 CA"	US	32.7157	-117.1611	2020-03-10	0
23241	"San Benito	 CA"	US	36.5761	-120.9876	2020-03-10	0
23242	"Los Angeles	 CA"	US	34.0522	-118.2437	2020-03-10	0
23243	"King County	 WA"	US	47.6062	-122.3321	2020-03-10	0
23244	"Cook County	 IL"	US	41.7377	-87.6976	2020-03-10	0
23245	"Skagit	 WA"	US	48.4242	-121.7114	2020-03-10	0
23246	"Thurston	 WA"	US	46.8646	-122.7696	2020-03-10	0
23247	"Island	 WA"	US	48.1976	-122.5795	2020-03-10	0
23248	"Whatcom	 WA"	US	48.8787	-121.9719	2020-03-10	0
23249	"Marin	 CA"	US	38.0834	-122.7633	2020-03-10	0
23250	"Calaveras	 CA"	US	38.196	-120.6805	2020-03-10	0
23251	"Stanislaus	 CA"	US	37.5091	-120.9876	2020-03-10	0
23252	"San Joaquin	 CA"	US	36.6066	-120.189	2020-03-10	0
23253	"Essex	 MA"	US	42.632	-70.7829	2020-03-10	0
23254	"Charlton	 GA"	US	30.7917	-82.0843	2020-03-10	0
23255	"Collier	 FL"	US	26.07	-81.4279	2020-03-10	0
23256	"Pinellas	 FL"	US	27.8764	-82.7779	2020-03-10	0
23257	"Alachua	 FL"	US	29.7938	-82.4944	2020-03-10	0
23258	"Nassau	 FL"	US	30.5927	-81.8224	2020-03-10	0
23259	"Pasco	 FL"	US	28.3232	-82.4319	2020-03-10	0
23260	"Dallas	 TX"	US	32.7767	-96.79700000000001	2020-03-10	0
23261	"Tarrant	 TX"	US	32.7732	-97.3517	2020-03-10	0
23262	"Montgomery	 TX"	US	30.3883	-95.6963	2020-03-10	0
23263	"Middlesex	 NJ"	US	40.5726	-74.4927	2020-03-10	0
23264	"Jefferson	 CO"	US	39.58	-105.2663	2020-03-10	0
23265	"Multnomah	 OR"	US	45.5146	-122.5863	2020-03-10	0
23266	"Polk	 OR"	US	44.9267	-123.4919	2020-03-10	0
23267	"Deschutes	 OR"	US	43.8325	-121.2617	2020-03-10	0
23268	"McHenry	 IL"	US	42.3334	-88.2668	2020-03-10	0
23269	"Lake	 IL"	US	42.3689	-87.8272	2020-03-10	0
23270	"Bucks	 PA"	US	40.4108	-75.2479	2020-03-10	0
23271	"Hanover	 VA"	US	37.7772	-77.5161	2020-03-10	0
23272	"Lancaster	 SC"	US	34.7253	-80.6771	2020-03-10	0
23273	"Sullivan	 TN"	US	36.4933	-82.3452	2020-03-10	0
23274	"Johnson	 IN"	US	39.4638	-86.1345	2020-03-10	0
23275	"Howard	 IN"	US	40.4483	-86.1345	2020-03-10	0
23276	"St. Joseph	 IN"	US	41.6228	-86.3377	2020-03-10	0
23277	"Knox	 NE"	US	42.6712	-97.8722	2020-03-10	0
23278	"Stark	 OH"	US	40.8685	-81.2519	2020-03-10	0
23279	"Anoka	 MN"	US	45.3293	-93.2197	2020-03-10	0
23280	"Olmsted	 MN"	US	43.9952	-92.3814	2020-03-10	0
23281	"Summit	 UT"	US	40.8298	-110.9984	2020-03-10	0
23282	"Fairfield	 CT"	US	41.256	-73.3709	2020-03-10	0
23283	"Litchfield	 CT"	US	41.7866	-73.2765	2020-03-10	0
23284	"Orleans	 LA"	US	29.9511	-90.0715	2020-03-10	0
23285	"Pennington	 SD"	US	43.8901	-102.2548	2020-03-10	0
23286	"Beadle	 SD"	US	44.4797	-98.2213	2020-03-10	0
23287	"Charles Mix	 SD"	US	43.0985	-98.3965	2020-03-10	0
23288	"Davison	 SD"	US	43.7242	-98.2213	2020-03-10	0
23289	"Minnehaha	 SD"	US	43.6632	-96.8351	2020-03-10	0
23290	"Bon Homme	 SD"	US	42.9815	-97.8722	2020-03-10	0
23291	"Socorro	 NM"	US	33.8837	-106.7235	2020-03-10	0
23292	"Bernalillo	 NM"	US	35.0178	-106.6291	2020-03-10	0
23293	"Oakland	 MI"	US	42.5922	-83.3362	2020-03-10	0
23294	"Wayne	 MI"	US	42.2791	-83.3362	2020-03-10	0
23295	"New Castle	 DE"	US	39.5393	-75.6674	2020-03-10	0
23296		Cuba	22.0	-80.0	2020-03-10	0	0
23297		Guyana	5.0	-58.75	2020-03-10	0	0
23298	Australian Capital Territory	Australia	-35.4735	149.0124	2020-03-10	0	0
23299	United Kingdom	United Kingdom	55.3781	-3.4360000000000004	2020-03-10	382	6
23300		Kazakhstan	48.0196	66.9237	2020-03-10	0	0
23301	French Polynesia	France	-17.6797	149.4068	2020-03-10	0	0
23302	Manitoba	Canada	53.7609	-98.8139	2020-03-10	0	0
23303	Saskatchewan	Canada	52.9399	-106.4509	2020-03-10	0	0
23304		Ethiopia	9.145	40.4897	2020-03-10	0	0
23305		Sudan	12.8628	30.2176	2020-03-10	0	0
23306		Guinea	9.9456	-9.6966	2020-03-10	0	0
23307	Grand Princess	Canada	37.6489	-122.6655	2020-03-10	0	0
23308		Kenya	-0.0236	37.9062	2020-03-10	0	0
23309		Antigua and Barbuda	17.0608	-61.7964	2020-03-10	0	0
23310	Alabama	US	32.3182	-86.9023	2020-03-10	0	0
23311		Uruguay	-32.5228	-55.7658	2020-03-10	0	0
23312		Ghana	7.9465	-1.0232	2020-03-10	0	0
23313	Puerto Rico	US	18.2208	-66.5901	2020-03-10	0	0
23314		Namibia	-22.9576	18.4904	2020-03-10	0	0
23315		Seychelles	-4.6796	55.492	2020-03-10	0	0
23316		Trinidad and Tobago	10.6918	-61.2225	2020-03-10	0	0
23317		Venezuela	6.4238	-66.5897	2020-03-10	0	0
23318		Eswatini	-26.5225	31.4659	2020-03-10	0	0
23319		Gabon	-0.8037	11.6094	2020-03-10	0	0
23320		Guatemala	15.7835	-90.2308	2020-03-10	0	0
23321		Mauritania	21.0079	10.9408	2020-03-10	0	0
23322		Rwanda	-1.9403	29.8739	2020-03-10	0	0
23323		Saint Lucia	13.9094	-60.9789	2020-03-10	0	0
23324		Saint Vincent and the Grenadines	12.9843	-61.2872	2020-03-10	0	0
23325		Suriname	3.9193	-56.0278	2020-03-10	0	0
23326	French Guiana	France	3.9339	-53.1258	2020-03-10	5	0
23327	Guam	US	13.4443	144.7937	2020-03-10	0	0
23328		Kosovo	42.6026	20.903000000000002	2020-03-10	0	0
23329	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-03-10	0	0
23330	Prince Edward Island	Canada	46.5107	-63.4168	2020-03-10	0	0
23331		Central African Republic	6.6111	20.9394	2020-03-10	0	0
23332		Congo (Brazzaville)	-4.0383	21.7587	2020-03-10	0	0
23333		Equatorial Guinea	1.5	10.0	2020-03-10	0	0
23334	Mayotte	France	-12.8275	45.1662	2020-03-10	0	0
23335		Uzbekistan	41.3775	64.5853	2020-03-10	0	0
23336	Netherlands	Netherlands	52.1326	5.2913	2020-03-10	382	4
23337	Nova Scotia	Canada	44.681999999999995	-63.7443	2020-03-10	0	0
23338	Guadeloupe	France	16.25	-61.5833	2020-03-10	0	0
23339		Benin	9.3077	2.3158	2020-03-10	0	0
23340		Liberia	6.4281	-9.4295	2020-03-10	0	0
23341	Curacao	Netherlands	12.1696	-68.99	2020-03-10	0	0
23342		Somalia	5.1521	46.1996	2020-03-10	0	0
23343		Tanzania	-6.369	34.8888	2020-03-10	0	0
23344	Virgin Islands	US	18.3358	-64.8963	2020-03-10	0	0
23345	Cayman Islands	United Kingdom	19.3133	-81.2546	2020-03-10	0	0
23346	Reunion	France	-21.1351	55.2471	2020-03-10	0	0
23347		Barbados	13.1939	-59.5432	2020-03-10	0	0
23348		Montenegro	42.5	19.3	2020-03-10	0	0
23349		Kyrgyzstan	41.2044	74.7661	2020-03-10	0	0
23350		Mauritius	-20.2	57.5	2020-03-10	0	0
23351	Aruba	Netherlands	12.5186	-70.0358	2020-03-10	0	0
23352		Zambia	-15.4167	28.2833	2020-03-10	0	0
23353		Djibouti	11.8251	42.5903	2020-03-10	0	0
23354		"Gambia	 The"	13.4432	-15.3101	2020-03-10	0
23355	Montserrat	United Kingdom	16.7425	-62.1874	2020-03-10	0	0
23356		"Bahamas	 The"	25.0343	-77.3963	2020-03-10	0
23357	Greenland	Denmark	71.7069	-42.6043	2020-03-10	0	0
23358	New Caledonia	France	-20.9043	165.618	2020-03-10	0	0
23359	Bermuda	United Kingdom	32.3078	-64.7505	2020-03-10	0	0
23360		Chad	15.4542	18.7322	2020-03-10	0	0
23361		El Salvador	13.7942	-88.8965	2020-03-10	0	0
23362		Fiji	-17.7134	178.065	2020-03-10	0	0
23363		Nicaragua	12.8654	-85.2072	2020-03-10	0	0
23364		Madagascar	-18.7669	46.8691	2020-03-10	0	0
23365		Haiti	18.9712	-72.2852	2020-03-10	0	0
23366		Angola	-11.2027	17.8739	2020-03-10	0	0
23367		Cabo Verde	16.5388	-23.0418	2020-03-10	0	0
23368	Sint Maarten	Netherlands	18.0425	-63.0548	2020-03-10	0	0
23369		Niger	17.6078	8.0817	2020-03-10	0	0
23370		Papua New Guinea	-6.315	143.9555	2020-03-10	0	0
23371	Isle of Man	United Kingdom	54.2361	-4.5481	2020-03-10	0	0
23372		Zimbabwe	-20.0	30.0	2020-03-10	0	0
23373		Thailand	15.0	101.0	2020-03-11	59	1
23374		Japan	36.0	138.0	2020-03-11	639	15
23375		Singapore	1.2833	103.8333	2020-03-11	178	0
23376		Nepal	28.1667	84.25	2020-03-11	1	0
23377		Malaysia	2.5	112.5	2020-03-11	149	0
23378	British Columbia	Canada	49.2827	-123.1207	2020-03-11	39	1
23379	New South Wales	Australia	-33.8688	151.2093	2020-03-11	65	2
23380	Victoria	Australia	-37.8136	144.9631	2020-03-11	21	0
23381	Queensland	Australia	-28.0167	153.4	2020-03-11	20	0
23382		Cambodia	11.55	104.9167	2020-03-11	3	0
23383		Sri Lanka	7.0	81.0	2020-03-11	2	0
23384		Germany	51.0	9.0	2020-03-11	1908	3
23385		Finland	64.0	26.0	2020-03-11	59	0
23386		United Arab Emirates	24.0	54.0	2020-03-11	74	0
23387		Philippines	13.0	122.0	2020-03-11	49	1
23388		India	21.0	78.0	2020-03-11	62	1
23389		Italy	43.0	12.0	2020-03-11	12462	827
23390		Sweden	63.0	16.0	2020-03-11	500	1
23391		Spain	40.0	-4.0	2020-03-11	2277	54
23392	South Australia	Australia	-34.9285	138.6007	2020-03-11	9	0
23393		Belgium	50.8333	4.0	2020-03-11	314	3
23394		Egypt	26.0	30.0	2020-03-11	60	1
23395	From Diamond Princess	Australia	35.4437	139.638	2020-03-11	0	0
23396		Lebanon	33.8547	35.8623	2020-03-11	61	3
23397		Iraq	33.0	44.0	2020-03-11	71	7
23398		Oman	21.0	57.0	2020-03-11	18	0
23399		Afghanistan	33.0	65.0	2020-03-11	7	0
23400		Bahrain	26.0275	50.55	2020-03-11	195	0
23401		Kuwait	29.5	47.75	2020-03-11	72	0
23402		Algeria	28.0339	1.6596	2020-03-11	20	0
23403		Croatia	45.1	15.2	2020-03-11	19	0
23404		Switzerland	46.8182	8.2275	2020-03-11	652	4
23405		Austria	47.5162	14.5501	2020-03-11	246	0
23406		Israel	31.0	35.0	2020-03-11	109	0
23407		Pakistan	30.3753	69.3451	2020-03-11	19	0
23408		Brazil	-14.235	-51.9253	2020-03-11	38	0
23409		Georgia	42.3154	43.3569	2020-03-11	24	0
23410		Greece	39.0742	21.8243	2020-03-11	99	1
23411		North Macedonia	41.6086	21.7453	2020-03-11	7	0
23412		Norway	60.472	8.4689	2020-03-11	598	0
23413		Romania	45.9432	24.9668	2020-03-11	45	0
23414		Estonia	58.5953	25.0136	2020-03-11	16	0
23415		San Marino	43.9424	12.4578	2020-03-11	62	2
23416		Belarus	53.7098	27.9534	2020-03-11	9	0
23417		Iceland	64.9631	-19.0208	2020-03-11	85	0
23418		Lithuania	55.1694	23.8813	2020-03-11	3	0
23419		Mexico	23.6345	-102.5528	2020-03-11	8	0
23420		New Zealand	-40.9006	174.886	2020-03-11	5	0
23421		Nigeria	9.082	8.6753	2020-03-11	2	0
23422	Western Australia	Australia	-31.9505	115.8605	2020-03-11	9	1
23423		Ireland	53.1424	-7.6921	2020-03-11	43	1
23424		Luxembourg	49.8153	6.1296	2020-03-11	7	0
23425		Monaco	43.7333	7.4167	2020-03-11	1	0
23426		Qatar	25.3548	51.1839	2020-03-11	262	0
23427		Ecuador	-1.8312	-78.1834	2020-03-11	17	0
23428		Azerbaijan	40.1431	47.5769	2020-03-11	11	0
23429		Armenia	40.0691	45.0382	2020-03-11	1	0
23430		Dominican Republic	18.7357	-70.1627	2020-03-11	5	0
23431		Indonesia	-0.7893	113.9213	2020-03-11	34	1
23432		Portugal	39.3999	-8.2245	2020-03-11	59	0
23433		Andorra	42.5063	1.5218	2020-03-11	1	0
23434	Tasmania	Australia	-41.4545	145.9707	2020-03-11	3	0
23435		Latvia	56.8796	24.6032	2020-03-11	10	0
23436		Morocco	31.7917	-7.0926	2020-03-11	5	1
23437		Saudi Arabia	24.0	45.0	2020-03-11	21	0
23438		Senegal	14.4974	-14.4524	2020-03-11	4	0
23439		Argentina	-38.4161	-63.6167	2020-03-11	19	1
23440		Chile	-35.6751	-71.543	2020-03-11	23	0
23441		Jordan	31.24	36.51	2020-03-11	1	0
23442		Ukraine	48.3794	31.1656	2020-03-11	1	0
23443		Hungary	47.1625	19.5033	2020-03-11	13	0
23444	Northern Territory	Australia	-12.4634	130.8456	2020-03-11	1	0
23445		Liechtenstein	47.14	9.55	2020-03-11	1	0
23446		Poland	51.9194	19.1451	2020-03-11	31	0
23447		Tunisia	34.0	9.0	2020-03-11	7	0
23448		Bosnia and Herzegovina	43.9159	17.6791	2020-03-11	7	0
23449		Slovenia	46.1512	14.9955	2020-03-11	57	0
23450		South Africa	-30.5595	22.9375	2020-03-11	13	0
23451		Bhutan	27.5142	90.4336	2020-03-11	1	0
23452		Cameroon	3.8480000000000003	11.5021	2020-03-11	2	0
23453		Colombia	4.5709	-74.2973	2020-03-11	9	0
23454		Costa Rica	9.7489	-83.7534	2020-03-11	13	0
23455		Peru	-9.19	-75.0152	2020-03-11	11	0
23456		Serbia	44.0165	21.0059	2020-03-11	12	0
23457		Slovakia	48.669	19.699	2020-03-11	10	0
23458		Togo	8.6195	0.8248	2020-03-11	1	0
23459		Malta	35.9375	14.3754	2020-03-11	6	0
23460		Martinique	14.6415	-61.0242	2020-03-11	3	0
23461		Bulgaria	42.7339	25.4858	2020-03-11	7	1
23462		Maldives	3.2028	73.2207	2020-03-11	8	0
23463		Bangladesh	23.685	90.3563	2020-03-11	3	0
23464		Paraguay	-23.4425	-58.4438	2020-03-11	5	0
23465	Ontario	Canada	51.2538	-85.3232	2020-03-11	41	0
23466	Alberta	Canada	53.9333	-116.5765	2020-03-11	19	0
23467	Quebec	Canada	52.9399	-73.5491	2020-03-11	8	0
23468		Albania	41.1533	20.1683	2020-03-11	12	1
23469		Cyprus	35.1264	33.4299	2020-03-11	6	0
23470		Brunei	4.5353	114.7277	2020-03-11	11	0
23471	Washington	US	47.4009	-121.4905	2020-03-11	366	29
23472	New York	US	42.1657	-74.9481	2020-03-11	220	0
23473	California	US	36.1162	-119.6816	2020-03-11	177	3
23474	Massachusetts	US	42.2302	-71.5301	2020-03-11	95	0
23475	Diamond Princess	US	35.4437	139.638	2020-03-11	46	0
23476	Grand Princess	US	37.6489	-122.6655	2020-03-11	21	0
23477	Georgia	US	33.0406	-83.6431	2020-03-11	23	0
23478	Colorado	US	39.0598	-105.3111	2020-03-11	34	0
23479	Florida	US	27.7663	-81.6868	2020-03-11	28	2
23480	New Jersey	US	40.2989	-74.521	2020-03-11	23	1
23481	Oregon	US	44.571999999999996	-122.0709	2020-03-11	19	0
23482	Texas	US	31.0545	-97.5635	2020-03-11	21	0
23483	Illinois	US	40.3495	-88.9861	2020-03-11	25	0
23484	Pennsylvania	US	40.5908	-77.2098	2020-03-11	16	0
23485	Iowa	US	42.0115	-93.2105	2020-03-11	13	0
23486	Maryland	US	39.0639	-76.8021	2020-03-11	9	0
23487	North Carolina	US	35.6301	-79.8064	2020-03-11	7	0
23488	South Carolina	US	33.8569	-80.945	2020-03-11	10	0
23489	Tennessee	US	35.7478	-86.6923	2020-03-11	9	0
23490	Virginia	US	37.7693	-78.17	2020-03-11	9	0
23491	Arizona	US	33.7298	-111.4312	2020-03-11	9	0
23492	Indiana	US	39.8494	-86.2583	2020-03-11	11	0
23493	Kentucky	US	37.6681	-84.6701	2020-03-11	8	0
23494	District of Columbia	US	38.8974	-77.0268	2020-03-11	10	0
23495	Nevada	US	38.3135	-117.0554	2020-03-11	7	0
23496	New Hampshire	US	43.4525	-71.5639	2020-03-11	5	0
23497	Minnesota	US	45.6945	-93.9002	2020-03-11	5	0
23498	Nebraska	US	41.1254	-98.2681	2020-03-11	5	0
23499	Ohio	US	40.3888	-82.7649	2020-03-11	4	0
23500	Rhode Island	US	41.6809	-71.5118	2020-03-11	5	0
23501	Wisconsin	US	44.2685	-89.6165	2020-03-11	6	0
23502	Connecticut	US	41.5978	-72.7554	2020-03-11	3	0
23503	Hawaii	US	21.0943	-157.4983	2020-03-11	2	0
23504	Oklahoma	US	35.5653	-96.9289	2020-03-11	2	0
23505	Utah	US	40.15	-111.8624	2020-03-11	3	0
23506		Burkina Faso	12.2383	-1.5616	2020-03-11	2	0
23507		Vatican City	41.9029	12.4534	2020-03-11	1	0
23508		Mongolia	46.8625	103.8467	2020-03-11	1	0
23509		Panama	8.538	-80.7821	2020-03-11	8	1
23510	Kansas	US	38.5266	-96.7265	2020-03-11	1	0
23511	Louisiana	US	31.1695	-91.8678	2020-03-11	6	0
23512	Missouri	US	38.4561	-92.2884	2020-03-11	1	0
23513	Vermont	US	44.0459	-72.7107	2020-03-11	1	0
23514	Alaska	US	61.3707	-152.4044	2020-03-11	0	0
23515	Arkansas	US	34.9697	-92.3731	2020-03-11	1	0
23516	Delaware	US	39.3185	-75.5071	2020-03-11	1	0
23517	Idaho	US	44.2405	-114.4788	2020-03-11	0	0
23518	Maine	US	44.6939	-69.3819	2020-03-11	0	0
23519	Michigan	US	43.3266	-84.5361	2020-03-11	2	0
23520	Mississippi	US	32.7416	-89.6787	2020-03-11	0	0
23521	Montana	US	46.9219	-110.4544	2020-03-11	1	0
23522	New Mexico	US	34.8405	-106.2485	2020-03-11	3	0
23523	North Dakota	US	47.5289	-99.78399999999999	2020-03-11	0	0
23524	South Dakota	US	44.2998	-99.4388	2020-03-11	8	1
23525	West Virginia	US	38.4912	-80.9545	2020-03-11	0	0
23526	Wyoming	US	42.756	-107.3025	2020-03-11	0	0
23527	Hubei	China	30.9756	112.2707	2020-03-11	67773	3046
23528		Iran	32.0	53.0	2020-03-11	9000	354
23529		"Korea	 South"	36.0	128.0	2020-03-11	7755
23530	France	France	46.2276	2.2137	2020-03-11	2281	48
23531	Guangdong	China	23.3417	113.4244	2020-03-11	1356	8
23532	Henan	China	33.882	113.61399999999999	2020-03-11	1273	22
23533	Zhejiang	China	29.1832	120.0934	2020-03-11	1215	1
23534	Hunan	China	27.6104	111.7088	2020-03-11	1018	4
23535	Anhui	China	31.8257	117.2264	2020-03-11	990	6
23536	Jiangxi	China	27.614	115.7221	2020-03-11	935	1
23537	Shandong	China	36.3427	118.1498	2020-03-11	760	6
23538	Diamond Princess	Cruise Ship	35.4437	139.638	2020-03-11	696	7
23539	Jiangsu	China	32.9711	119.455	2020-03-11	631	0
23540	Chongqing	China	30.0572	107.874	2020-03-11	576	6
23541	Sichuan	China	30.6171	102.7103	2020-03-11	539	3
23542	Heilongjiang	China	47.861999999999995	127.7615	2020-03-11	482	13
23543	Denmark	Denmark	56.2639	9.5018	2020-03-11	442	0
23544	Beijing	China	40.1824	116.4142	2020-03-11	435	8
23545	Shanghai	China	31.201999999999998	121.4491	2020-03-11	344	3
23546	Hebei	China	39.549	116.1306	2020-03-11	318	6
23547	Fujian	China	26.0789	117.9874	2020-03-11	296	1
23548	Guangxi	China	23.8298	108.7881	2020-03-11	252	2
23549	Shaanxi	China	35.1917	108.8701	2020-03-11	245	1
23550	Yunnan	China	24.974	101.48700000000001	2020-03-11	174	2
23551	Hainan	China	19.1959	109.7453	2020-03-11	168	6
23552	Guizhou	China	26.8154	106.8748	2020-03-11	146	2
23553	Tianjin	China	39.3054	117.323	2020-03-11	136	3
23554	Shanxi	China	37.5777	112.2922	2020-03-11	133	0
23555	Gansu	China	37.8099	101.0583	2020-03-11	127	2
23556	Hong Kong	China	22.3	114.2	2020-03-11	126	3
